Position,Points,Rider,Team,Time/Gap,Grand Prix,Year,Event,Rider_normalized
7.0,9,11B. Spies11B. SpiesSterilgarda Yamaha Team,Sterilgarda Yamaha Team,+37.706,Event aut,2009.0,aut,Spiessterilgarda
8.0,8,4A. Dovizioso4A. DoviziosoRepsol Honda Team,Repsol Honda Team,+38.364,Event aut,2009.0,aut,Dovizioso
9.0,7,36M. Kallio36M. KallioPramac Racing,Pramac Racing,+42.491,Event aut,2009.0,aut,Kalliopramac
10.0,6,15A. Angelis15A. AngelisSan Carlo Honda Gresini,San Carlo Honda Gresini,+43.689,Event aut,2009.0,aut,Angelissan
11.0,5,14R. Puniet14R. PunietLCR Honda MotoGP,LCR Honda MotoGP,+46.018,Event aut,2009.0,aut,Punietlcr
12.0,4,52J. Toseland52J. ToselandMonster Yamaha Tech 3,Monster Yamaha Tech 3,+50.226,Event aut,2009.0,aut,Toselandmonster
13.0,3,44A. Espargaro44A. EspargaroPramac Racing,Pramac Racing,+57.168,Event aut,2009.0,aut,Espargaro
14.0,2,65L. Capirossi65L. CapirossiRizla Suzuki MotoGP,Rizla Suzuki MotoGP,+66.877,Event aut,2009.0,aut,Capirossirizla
15.0,1,7C. Vermeulen7C. VermeulenRizla Suzuki MotoGP,Rizla Suzuki MotoGP,+71.701,Event aut,2009.0,aut,Vermeulenrizla
16.0,ND,41G. Talmacsi41G. TalmacsiScot Racing Team MotoGP,Scot Racing Team MotoGP,+74.405,Event aut,2009.0,aut,Talmacsiscot
17.0,ND,33M. Melandri33M. MelandriHayate Racing Team,Hayate Racing Team,+93.425,Event aut,2009.0,aut,Melandrihayate
,ND,27C. Stoner27C. StonerDucati Marlboro Team,Ducati Marlboro Team,,Event aut,2009.0,aut,Stoner
,,,,,,2009.0,cze,
1.0,25,46V. Rossi46V. RossiFiat Yamaha Team,Fiat Yamaha Team,43:08.991,Event cze,2009.0,cze,Rossi
2.0,20,3D. Pedrosa3D. PedrosaRepsol Honda Team,Repsol Honda Team,+11.766,Event cze,2009.0,cze,Pedrosa
3.0,16,24T. Elias24T. EliasSan Carlo Honda Gresini,San Carlo Honda Gresini,+20.756,Event cze,2009.0,cze,Eliassan
4.0,13,4A. Dovizioso4A. DoviziosoRepsol Honda Team,Repsol Honda Team,+21.418,Event cze,2009.0,cze,Dovizioso
5.0,11,65L. Capirossi65L. CapirossiRizla Suzuki MotoGP,Rizla Suzuki MotoGP,+21.538,Event cze,2009.0,cze,Capirossirizla
6.0,10,69N. Hayden69N. HaydenDucati Marlboro Team,Ducati Marlboro Team,+25.544,Event cze,2009.0,cze,Haydenducati
7.0,9,5C. Edwards5C. EdwardsMonster Yamaha Tech 3,Monster Yamaha Tech 3,+25.676,Event cze,2009.0,cze,Edwardsmonster
8.0,8,15A. Angelis15A. AngelisSan Carlo Honda Gresini,San Carlo Honda Gresini,+34.109,Event cze,2009.0,cze,Angelissan
9.0,7,52J. Toseland52J. ToselandMonster Yamaha Tech 3,Monster Yamaha Tech 3,+35.617,Event cze,2009.0,cze,Toselandmonster
10.0,6,14R. Puniet14R. PunietLCR Honda MotoGP,LCR Honda MotoGP,+39.824,Event cze,2009.0,cze,Punietlcr
11.0,5,7C. Vermeulen7C. VermeulenRizla Suzuki MotoGP,Rizla Suzuki MotoGP,+40.776,Event cze,2009.0,cze,Vermeulenrizla
12.0,4,88N. Canepa88N. CanepaPramac Racing,Pramac Racing,+50.661,Event cze,2009.0,cze,Canepapramac
13.0,3,41G. Talmacsi41G. TalmacsiScot Racing Team MotoGP,Scot Racing Team MotoGP,+59.188,Event cze,2009.0,cze,Talmacsiscot
,ND,33M. Melandri33M. MelandriHayate Racing Team,Hayate Racing Team,20 Laps,Event cze,2009.0,cze,Melandrihayate
,ND,36M. Kallio36M. KallioDucati Marlboro Team,Ducati Marlboro Team,20 Laps,Event cze,2009.0,cze,Kallioducati
,ND,99J. Lorenzo99J. LorenzoFiat Yamaha Team,Fiat Yamaha Team,17 Laps,Event cze,2009.0,cze,Lorenzo
,ND,84M. Fabrizio84M. FabrizioPramac Racing,Pramac Racing,6 Laps,Event cze,2009.0,cze,Fabriziopramac
,,,,,,2009.0,ger,
1.0,25,46V. Rossi46V. RossiFiat Yamaha Team,Fiat Yamaha Team,41:21.769,Event ger,2009.0,ger,Rossi
2.0,20,99J. Lorenzo99J. LorenzoFiat Yamaha Team,Fiat Yamaha Team,+0.099,Event ger,2009.0,ger,Lorenzo
3.0,16,3D. Pedrosa3D. PedrosaRepsol Honda Team,Repsol Honda Team,+2.899,Event ger,2009.0,ger,Pedrosa
4.0,13,27C. Stoner27C. StonerDucati Marlboro Team,Ducati Marlboro Team,+10.226,Event ger,2009.0,ger,Stoner
5.0,11,15A. Angelis15A. AngelisSan Carlo Honda Gresini,San Carlo Honda Gresini,+21.522,Event ger,2009.0,ger,Angelissan
6.0,10,24T. Elias24T. EliasSan Carlo Honda Gresini,San Carlo Honda Gresini,+30.852,Event ger,2009.0,ger,Eliassan
7.0,9,33M. Melandri33M. MelandriHayate Racing Team,Hayate Racing Team,+31.301,Event ger,2009.0,ger,Melandrihayate
8.0,8,69N. Hayden69N. HaydenDucati Marlboro Team,Ducati Marlboro Team,+31.726,Event ger,2009.0,ger,Haydenducati
9.0,7,5C. Edwards5C. EdwardsMonster Yamaha Tech 3,Monster Yamaha Tech 3,+32.865,Event ger,2009.0,ger,Edwardsmonster
10.0,6,52J. Toseland52J. ToselandMonster Yamaha Tech 3,Monster Yamaha Tech 3,+43.926,Event ger,2009.0,ger,Toselandmonster
11.0,5,65L. Capirossi65L. CapirossiRizla Suzuki MotoGP,Rizla Suzuki MotoGP,+57.375,Event ger,2009.0,ger,Capirossirizla
12.0,4,88N. Canepa88N. CanepaPramac Racing,Pramac Racing,+60.539,Event ger,2009.0,ger,Canepapramac
13.0,3,7C. Vermeulen7C. VermeulenRizla Suzuki MotoGP,Rizla Suzuki MotoGP,+63.645,Event ger,2009.0,ger,Vermeulenrizla
14.0,2,36M. Kallio36M. KallioPramac Racing,Pramac Racing,+64.155,Event ger,2009.0,ger,Kalliopramac
15.0,1,41G. Talmacsi41G. TalmacsiScot Racing Team MotoGP,Scot Racing Team MotoGP,+0.000,Event ger,2009.0,ger,Talmacsiscot
,ND,4A. Dovizioso4A. DoviziosoRepsol Honda Team,Repsol Honda Team,25 Laps,Event ger,2009.0,ger,Dovizioso
,ND,14R. Puniet14R. PunietLCR Honda MotoGP,LCR Honda MotoGP,,Event ger,2009.0,ger,Punietlcr
,,,,,,2009.0,ned,
1.0,25,46V. Rossi46V. RossiFiat Yamaha Team,Fiat Yamaha Team,42:14.611,Event ned,2009.0,ned,Rossi
2.0,20,99J. Lorenzo99J. LorenzoFiat Yamaha Team,Fiat Yamaha Team,+5.368,Event ned,2009.0,ned,Lorenzo
3.0,16,27C. Stoner27C. StonerDucati Marlboro Team,Ducati Marlboro Team,+23.113,Event ned,2009.0,ned,Stoner
4.0,13,5C. Edwards5C. EdwardsMonster Yamaha Tech 3,Monster Yamaha Tech 3,+29.114,Event ned,2009.0,ned,Edwardsmonster
5.0,11,7C. Vermeulen7C. VermeulenRizla Suzuki MotoGP,Rizla Suzuki MotoGP,+33.605,Event ned,2009.0,ned,Vermeulenrizla
6.0,10,52J. Toseland52J. ToselandMonster Yamaha Tech 3,Monster Yamaha Tech 3,+39.347,Event ned,2009.0,ned,Toselandmonster
7.0,9,14R. Puniet14R. PunietLCR Honda MotoGP,LCR Honda MotoGP,+39.543,Event ned,2009.0,ned,Punietlcr
8.0,8,69N. Hayden69N. HaydenDucati Marlboro Team,Ducati Marlboro Team,+39.823,Event ned,2009.0,ned,Haydenducati
9.0,7,65L. Capirossi65L. CapirossiRizla Suzuki MotoGP,Rizla Suzuki MotoGP,+40.673,Event ned,2009.0,ned,Capirossirizla
10.0,6,15A. Angelis15A. AngelisSan Carlo Honda Gresini,San Carlo Honda Gresini,+46.010,Event ned,2009.0,ned,Angelissan
11.0,5,33M. Melandri33M. MelandriHayate Racing Team,Hayate Racing Team,+57.777,Event ned,2009.0,ned,Melandrihayate
12.0,4,24T. Elias24T. EliasSan Carlo Honda Gresini,San Carlo Honda Gresini,+59.774,Event ned,2009.0,ned,Eliassan
13.0,3,59S. Gibernau59S. GibernauGrupo Francisco Hernando,Grupo Francisco Hernando,+65.366,Event ned,2009.0,ned,Gibernaugrupo
14.0,2,88N. Canepa88N. CanepaPramac Racing,Pramac Racing,+69.897,Event ned,2009.0,ned,Canepapramac
15.0,1,72Y. Takahashi72Y. TakahashiScot Racing Team MotoGP,Scot Racing Team MotoGP,+69.930,Event ned,2009.0,ned,Takahashiscot
16.0,ND,41G. Talmacsi41G. TalmacsiScot Racing Team MotoGP,Scot Racing Team MotoGP,+85.099,Event ned,2009.0,ned,Talmacsiscot
,ND,36M. Kallio36M. KallioPramac Racing,Pramac Racing,25 Laps,Event ned,2009.0,ned,Kalliopramac
,ND,4A. Dovizioso4A. DoviziosoRepsol Honda Team,Repsol Honda Team,10 Laps,Event ned,2009.0,ned,Dovizioso
,ND,3D. Pedrosa3D. PedrosaRepsol Honda Team,Repsol Honda Team,4 Laps,Event ned,2009.0,ned,Pedrosa
,,,,,,2009.0,ita,
1.0,25,27C. Stoner27C. StonerDucati Marlboro Team,Ducati Marlboro Team,45:41.894,Event ita,2009.0,ita,Stoner
2.0,20,99J. Lorenzo99J. LorenzoFiat Yamaha Team,Fiat Yamaha Team,+1.001,Event ita,2009.0,ita,Lorenzo
3.0,16,46V. Rossi46V. RossiFiat Yamaha Team,Fiat Yamaha Team,+2.076,Event ita,2009.0,ita,Rossi
4.0,13,4A. Dovizioso4A. DoviziosoRepsol Honda Team,Repsol Honda Team,+2.129,Event ita,2009.0,ita,Dovizioso
5.0,11,65L. Capirossi65L. CapirossiRizla Suzuki MotoGP,Rizla Suzuki MotoGP,+3.274,Event ita,2009.0,ita,Capirossirizla
6.0,10,5C. Edwards5C. EdwardsMonster Yamaha Tech 3,Monster Yamaha Tech 3,+24.451,Event ita,2009.0,ita,Edwardsmonster
7.0,9,52J. Toseland52J. ToselandMonster Yamaha Tech 3,Monster Yamaha Tech 3,+25.621,Event ita,2009.0,ita,Toselandmonster
8.0,8,14R. Puniet14R. PunietLCR Honda MotoGP,LCR Honda MotoGP,+26.046,Event ita,2009.0,ita,Punietlcr
9.0,7,88N. Canepa88N. CanepaPramac Racing,Pramac Racing,+31.815,Event ita,2009.0,ita,Canepapramac
10.0,6,7C. Vermeulen7C. VermeulenRizla Suzuki MotoGP,Rizla Suzuki MotoGP,+34.814,Event ita,2009.0,ita,Vermeulenrizla
11.0,5,33M. Melandri33M. MelandriHayate Racing Team,Hayate Racing Team,+35.090,Event ita,2009.0,ita,Melandrihayate
12.0,4,69N. Hayden69N. HaydenDucati Marlboro Team,Ducati Marlboro Team,+39.122,Event ita,2009.0,ita,Haydenducati
13.0,3,36M. Kallio36M. KallioPramac Racing,Pramac Racing,+52.462,Event ita,2009.0,ita,Kalliopramac
14.0,2,24T. Elias24T. EliasSan Carlo Honda Gresini,San Carlo Honda Gresini,+52.478,Event ita,2009.0,ita,Eliassan
15.0,1,15A. Angelis15A. AngelisSan Carlo Honda Gresini,San Carlo Honda Gresini,+0.000,Event ita,2009.0,ita,Angelissan
,ND,3D. Pedrosa3D. PedrosaRepsol Honda Team,Repsol Honda Team,12 Laps,Event ita,2009.0,ita,Pedrosa
,ND,72Y. Takahashi72Y. TakahashiScot Racing Team MotoGP,Scot Racing Team MotoGP,10 Laps,Event ita,2009.0,ita,Takahashiscot
,,,,,,2009.0,ara,
1.0,25,3D. Pedrosa3D. PedrosaRepsol Honda Team,Repsol Honda Team,46:47.553,Event ara,2009.0,ara,Pedrosa
2.0,20,46V. Rossi46V. RossiFiat Yamaha Team,Fiat Yamaha Team,+2.630,Event ara,2009.0,ara,Rossi
3.0,16,99J. Lorenzo99J. LorenzoFiat Yamaha Team,Fiat Yamaha Team,+2.913,Event ara,2009.0,ara,Lorenzo
4.0,13,5C. Edwards5C. EdwardsMonster Yamaha Tech 3,Monster Yamaha Tech 3,+32.515,Event ara,2009.0,ara,Edwardsmonster
5.0,11,69N. Hayden69N. HaydenDucati Marlboro Team,Ducati Marlboro Team,+34.585,Event ara,2009.0,ara,Haydenducati
6.0,10,24T. Elias24T. EliasSan Carlo Honda Gresini,San Carlo Honda Gresini,+34.888,Event ara,2009.0,ara,Eliassan
7.0,9,11B. Spies11B. SpiesSterilgarda Yamaha Team,Sterilgarda Yamaha Team,+37.706,Event ara,2009.0,ara,Spiessterilgarda
8.0,8,4A. Dovizioso4A. DoviziosoRepsol Honda Team,Repsol Honda Team,+38.364,Event ara,2009.0,ara,Dovizioso
9.0,7,36M. Kallio36M. KallioPramac Racing,Pramac Racing,+42.491,Event ara,2009.0,ara,Kalliopramac
10.0,6,15A. Angelis15A. AngelisSan Carlo Honda Gresini,San Carlo Honda Gresini,+43.689,Event ara,2009.0,ara,Angelissan
11.0,5,14R. Puniet14R. PunietLCR Honda MotoGP,LCR Honda MotoGP,+46.018,Event ara,2009.0,ara,Punietlcr
12.0,4,52J. Toseland52J. ToselandMonster Yamaha Tech 3,Monster Yamaha Tech 3,+50.226,Event ara,2009.0,ara,Toselandmonster
13.0,3,44A. Espargaro44A. EspargaroPramac Racing,Pramac Racing,+57.168,Event ara,2009.0,ara,Espargaro
14.0,2,65L. Capirossi65L. CapirossiRizla Suzuki MotoGP,Rizla Suzuki MotoGP,+66.877,Event ara,2009.0,ara,Capirossirizla
15.0,1,7C. Vermeulen7C. VermeulenRizla Suzuki MotoGP,Rizla Suzuki MotoGP,+71.701,Event ara,2009.0,ara,Vermeulenrizla
16.0,ND,41G. Talmacsi41G. TalmacsiScot Racing Team MotoGP,Scot Racing Team MotoGP,+74.405,Event ara,2009.0,ara,Talmacsiscot
17.0,ND,33M. Melandri33M. MelandriHayate Racing Team,Hayate Racing Team,+93.425,Event ara,2009.0,ara,Melandrihayate
,ND,27C. Stoner27C. StonerDucati Marlboro Team,Ducati Marlboro Team,,Event ara,2009.0,ara,Stoner
,,,,,,2009.0,gbr,
1.0,25,4A. Dovizioso4A. DoviziosoRepsol Honda Team,Repsol Honda Team,48:26.267,Event gbr,2009.0,gbr,Dovizioso
2.0,20,5C. Edwards5C. EdwardsMonster Yamaha Tech 3,Monster Yamaha Tech 3,+1.360,Event gbr,2009.0,gbr,Edwardsmonster
3.0,16,14R. Puniet14R. PunietLCR Honda MotoGP,LCR Honda MotoGP,+1.600,Event gbr,2009.0,gbr,Punietlcr
4.0,13,15A. Angelis15A. AngelisSan Carlo Honda Gresini,San Carlo Honda Gresini,+8.958,Event gbr,2009.0,gbr,Angelissan
5.0,11,46V. Rossi46V. RossiFiat Yamaha Team,Fiat Yamaha Team,+21.622,Event gbr,2009.0,gbr,Rossi
6.0,10,52J. Toseland52J. ToselandMonster Yamaha Tech 3,Monster Yamaha Tech 3,+22.465,Event gbr,2009.0,gbr,Toselandmonster
7.0,9,33M. Melandri33M. MelandriHayate Racing Team,Hayate Racing Team,+35.284,Event gbr,2009.0,gbr,Melandrihayate
8.0,8,88N. Canepa88N. CanepaPramac Racing,Pramac Racing,+38.769,Event gbr,2009.0,gbr,Canepapramac
9.0,7,3D. Pedrosa3D. PedrosaRepsol Honda Team,Repsol Honda Team,+42.112,Event gbr,2009.0,gbr,Pedrosa
10.0,6,36M. Kallio36M. KallioPramac Racing,Pramac Racing,+45.845,Event gbr,2009.0,gbr,Kalliopramac
11.0,5,65L. Capirossi65L. CapirossiRizla Suzuki MotoGP,Rizla Suzuki MotoGP,+53.190,Event gbr,2009.0,gbr,Capirossirizla
12.0,4,41G. Talmacsi41G. TalmacsiScot Racing Team MotoGP,Scot Racing Team MotoGP,+72.315,Event gbr,2009.0,gbr,Talmacsiscot
13.0,3,7C. Vermeulen7C. VermeulenRizla Suzuki MotoGP,Rizla Suzuki MotoGP,+80.398,Event gbr,2009.0,gbr,Vermeulenrizla
14.0,2,27C. Stoner27C. StonerDucati Marlboro Team,Ducati Marlboro Team,+0.000,Event gbr,2009.0,gbr,Stoner
15.0,1,69N. Hayden69N. HaydenDucati Marlboro Team,Ducati Marlboro Team,+0.000,Event gbr,2009.0,gbr,Haydenducati
,ND,99J. Lorenzo99J. LorenzoFiat Yamaha Team,Fiat Yamaha Team,8 Laps,Event gbr,2009.0,gbr,Lorenzo
,ND,24T. Elias24T. EliasSan Carlo Honda Gresini,San Carlo Honda Gresini,7 Laps,Event gbr,2009.0,gbr,Eliassan
,,,,,,2009.0,esp,
1.0,25,3D. Pedrosa3D. PedrosaRepsol Honda Team,Repsol Honda Team,46:47.553,Event esp,2009.0,esp,Pedrosa
2.0,20,46V. Rossi46V. RossiFiat Yamaha Team,Fiat Yamaha Team,+2.630,Event esp,2009.0,esp,Rossi
3.0,16,99J. Lorenzo99J. LorenzoFiat Yamaha Team,Fiat Yamaha Team,+2.913,Event esp,2009.0,esp,Lorenzo
4.0,13,5C. Edwards5C. EdwardsMonster Yamaha Tech 3,Monster Yamaha Tech 3,+32.515,Event esp,2009.0,esp,Edwardsmonster
5.0,11,69N. Hayden69N. HaydenDucati Marlboro Team,Ducati Marlboro Team,+34.585,Event esp,2009.0,esp,Haydenducati
6.0,10,24T. Elias24T. EliasSan Carlo Honda Gresini,San Carlo Honda Gresini,+34.888,Event esp,2009.0,esp,Eliassan
7.0,9,11B. Spies11B. SpiesSterilgarda Yamaha Team,Sterilgarda Yamaha Team,+37.706,Event esp,2009.0,esp,Spiessterilgarda
8.0,8,4A. Dovizioso4A. DoviziosoRepsol Honda Team,Repsol Honda Team,+38.364,Event esp,2009.0,esp,Dovizioso
9.0,7,36M. Kallio36M. KallioPramac Racing,Pramac Racing,+42.491,Event esp,2009.0,esp,Kalliopramac
10.0,6,15A. Angelis15A. AngelisSan Carlo Honda Gresini,San Carlo Honda Gresini,+43.689,Event esp,2009.0,esp,Angelissan
11.0,5,14R. Puniet14R. PunietLCR Honda MotoGP,LCR Honda MotoGP,+46.018,Event esp,2009.0,esp,Punietlcr
12.0,4,52J. Toseland52J. ToselandMonster Yamaha Tech 3,Monster Yamaha Tech 3,+50.226,Event esp,2009.0,esp,Toselandmonster
13.0,3,44A. Espargaro44A. EspargaroPramac Racing,Pramac Racing,+57.168,Event esp,2009.0,esp,Espargaro
14.0,2,65L. Capirossi65L. CapirossiRizla Suzuki MotoGP,Rizla Suzuki MotoGP,+66.877,Event esp,2009.0,esp,Capirossirizla
15.0,1,7C. Vermeulen7C. VermeulenRizla Suzuki MotoGP,Rizla Suzuki MotoGP,+71.701,Event esp,2009.0,esp,Vermeulenrizla
16.0,ND,41G. Talmacsi41G. TalmacsiScot Racing Team MotoGP,Scot Racing Team MotoGP,+74.405,Event esp,2009.0,esp,Talmacsiscot
17.0,ND,33M. Melandri33M. MelandriHayate Racing Team,Hayate Racing Team,+93.425,Event esp,2009.0,esp,Melandrihayate
,ND,27C. Stoner27C. StonerDucati Marlboro Team,Ducati Marlboro Team,,Event esp,2009.0,esp,Stoner
,,,,,,2009.0,qat,
1.0,25,27C. Stoner27C. StonerDucati Marlboro Team,Ducati Marlboro Team,42:53.984,Event qat,2009.0,qat,Stoner
2.0,20,46V. Rossi46V. RossiFiat Yamaha Team,Fiat Yamaha Team,+7.771,Event qat,2009.0,qat,Rossi
3.0,16,99J. Lorenzo99J. LorenzoFiat Yamaha Team,Fiat Yamaha Team,+16.244,Event qat,2009.0,qat,Lorenzo
4.0,13,5C. Edwards5C. EdwardsMonster Yamaha Tech 3,Monster Yamaha Tech 3,+24.410,Event qat,2009.0,qat,Edwardsmonster
5.0,11,4A. Dovizioso4A. DoviziosoRepsol Honda Team,Repsol Honda Team,+27.263,Event qat,2009.0,qat,Dovizioso
6.0,10,15A. Angelis15A. AngelisSan Carlo Honda Gresini,San Carlo Honda Gresini,+29.883,Event qat,2009.0,qat,Angelissan
7.0,9,7C. Vermeulen7C. VermeulenRizla Suzuki MotoGP,Rizla Suzuki MotoGP,+33.627,Event qat,2009.0,qat,Vermeulenrizla
8.0,8,36M. Kallio36M. KallioPramac Racing,Pramac Racing,+34.755,Event qat,2009.0,qat,Kalliopramac
9.0,7,24T. Elias24T. EliasSan Carlo Honda Gresini,San Carlo Honda Gresini,+39.481,Event qat,2009.0,qat,Eliassan
10.0,6,14R. Puniet14R. PunietLCR Honda MotoGP,LCR Honda MotoGP,+42.284,Event qat,2009.0,qat,Punietlcr
11.0,5,3D. Pedrosa3D. PedrosaRepsol Honda Team,Repsol Honda Team,+48.526,Event qat,2009.0,qat,Pedrosa
12.0,4,69N. Hayden69N. HaydenDucati Marlboro Team,Ducati Marlboro Team,+48.883,Event qat,2009.0,qat,Haydenducati
13.0,3,59S. Gibernau59S. GibernauGrupo Francisco Hernando,Grupo Francisco Hernando,+52.215,Event qat,2009.0,qat,Gibernaugrupo
14.0,2,33M. Melandri33M. MelandriHayate Racing Team,Hayate Racing Team,+56.379,Event qat,2009.0,qat,Melandrihayate
15.0,1,72Y. Takahashi72Y. TakahashiScot Racing Team MotoGP,Scot Racing Team MotoGP,+60.286,Event qat,2009.0,qat,Takahashiscot
16.0,ND,52J. Toseland52J. ToselandMonster Yamaha Tech 3,Monster Yamaha Tech 3,+74.978,Event qat,2009.0,qat,Toselandmonster
17.0,ND,88N. Canepa88N. CanepaPramac Racing,Pramac Racing,+75.028,Event qat,2009.0,qat,Canepapramac
,ND,65L. Capirossi65L. CapirossiRizla Suzuki MotoGP,Rizla Suzuki MotoGP,7 Laps,Event qat,2009.0,qat,Capirossirizla
,,,,,,2009.0,usa,
1.0,25,3D. Pedrosa3D. PedrosaRepsol Honda Team,Repsol Honda Team,44:01.580,Event usa,2009.0,usa,Pedrosa
2.0,20,46V. Rossi46V. RossiFiat Yamaha Team,Fiat Yamaha Team,+0.344,Event usa,2009.0,usa,Rossi
3.0,16,99J. Lorenzo99J. LorenzoFiat Yamaha Team,Fiat Yamaha Team,+1.926,Event usa,2009.0,usa,Lorenzo
4.0,13,27C. Stoner27C. StonerDucati Team,Ducati Team,+12.432,Event usa,2009.0,usa,Stoner
5.0,11,69N. Hayden69N. HaydenDucati Team,Ducati Team,+21.663,Event usa,2009.0,usa,Haydenducati
6.0,10,24T. Elias24T. EliasSan Carlo Honda Gresini,San Carlo Honda Gresini,+22.041,Event usa,2009.0,usa,Eliassan
7.0,9,5C. Edwards5C. EdwardsMonster Yamaha Tech 3,Monster Yamaha Tech 3,+30.201,Event usa,2009.0,usa,Edwardsmonster
8.0,8,7C. Vermeulen7C. VermeulenRizla Suzuki MotoGP,Rizla Suzuki MotoGP,+32.857,Event usa,2009.0,usa,Vermeulenrizla
9.0,7,14R. Puniet14R. PunietLCR Honda MotoGP,LCR Honda MotoGP,+40.325,Event usa,2009.0,usa,Punietlcr
10.0,6,33M. Melandri33M. MelandriHayate Racing Team,Hayate Racing Team,+48.028,Event usa,2009.0,usa,Melandrihayate
11.0,5,15A. Angelis15A. AngelisSan Carlo Honda Gresini,San Carlo Honda Gresini,+48.810,Event usa,2009.0,usa,Angelissan
12.0,4,88N. Canepa88N. CanepaPramac Racing,Pramac Racing,+78.531,Event usa,2009.0,usa,Canepapramac
,ND,59S. Gibernau59S. GibernauGrupo Francisco Hernando,Grupo Francisco Hernando,6 Laps,Event usa,2009.0,usa,Gibernaugrupo
,ND,4A. Dovizioso4A. DoviziosoRepsol Honda Team,Repsol Honda Team,6 Laps,Event usa,2009.0,usa,Dovizioso
,ND,41G. Talmacsi41G. TalmacsiScot Racing Team MotoGP,Scot Racing Team MotoGP,3 Laps,Event usa,2009.0,usa,Talmacsiscot
,ND,65L. Capirossi65L. CapirossiRizla Suzuki MotoGP,Rizla Suzuki MotoGP,3 Laps,Event usa,2009.0,usa,Capirossirizla
,ND,52J. Toseland52J. ToselandMonster Yamaha Tech 3,Monster Yamaha Tech 3,,Event usa,2009.0,usa,Toselandmonster
,,,,,,2009.0,arg,
1.0,25,3D. Pedrosa3D. PedrosaRepsol Honda Team,Repsol Honda Team,46:47.553,Event arg,2009.0,arg,Pedrosa
2.0,20,46V. Rossi46V. RossiFiat Yamaha Team,Fiat Yamaha Team,+2.630,Event arg,2009.0,arg,Rossi
3.0,16,99J. Lorenzo99J. LorenzoFiat Yamaha Team,Fiat Yamaha Team,+2.913,Event arg,2009.0,arg,Lorenzo
4.0,13,5C. Edwards5C. EdwardsMonster Yamaha Tech 3,Monster Yamaha Tech 3,+32.515,Event arg,2009.0,arg,Edwardsmonster
5.0,11,69N. Hayden69N. HaydenDucati Marlboro Team,Ducati Marlboro Team,+34.585,Event arg,2009.0,arg,Haydenducati
6.0,10,24T. Elias24T. EliasSan Carlo Honda Gresini,San Carlo Honda Gresini,+34.888,Event arg,2009.0,arg,Eliassan
7.0,9,11B. Spies11B. SpiesSterilgarda Yamaha Team,Sterilgarda Yamaha Team,+37.706,Event arg,2009.0,arg,Spiessterilgarda
8.0,8,4A. Dovizioso4A. DoviziosoRepsol Honda Team,Repsol Honda Team,+38.364,Event arg,2009.0,arg,Dovizioso
9.0,7,36M. Kallio36M. KallioPramac Racing,Pramac Racing,+42.491,Event arg,2009.0,arg,Kalliopramac
10.0,6,15A. Angelis15A. AngelisSan Carlo Honda Gresini,San Carlo Honda Gresini,+43.689,Event arg,2009.0,arg,Angelissan
11.0,5,14R. Puniet14R. PunietLCR Honda MotoGP,LCR Honda MotoGP,+46.018,Event arg,2009.0,arg,Punietlcr
12.0,4,52J. Toseland52J. ToselandMonster Yamaha Tech 3,Monster Yamaha Tech 3,+50.226,Event arg,2009.0,arg,Toselandmonster
13.0,3,44A. Espargaro44A. EspargaroPramac Racing,Pramac Racing,+57.168,Event arg,2009.0,arg,Espargaro
14.0,2,65L. Capirossi65L. CapirossiRizla Suzuki MotoGP,Rizla Suzuki MotoGP,+66.877,Event arg,2009.0,arg,Capirossirizla
15.0,1,7C. Vermeulen7C. VermeulenRizla Suzuki MotoGP,Rizla Suzuki MotoGP,+71.701,Event arg,2009.0,arg,Vermeulenrizla
16.0,ND,41G. Talmacsi41G. TalmacsiScot Racing Team MotoGP,Scot Racing Team MotoGP,+74.405,Event arg,2009.0,arg,Talmacsiscot
17.0,ND,33M. Melandri33M. MelandriHayate Racing Team,Hayate Racing Team,+93.425,Event arg,2009.0,arg,Melandrihayate
,ND,27C. Stoner27C. StonerDucati Marlboro Team,Ducati Marlboro Team,,Event arg,2009.0,arg,Stoner
,,,,,,2009.0,tha,
1.0,25,3D. Pedrosa3D. PedrosaRepsol Honda Team,Repsol Honda Team,46:47.553,Event tha,2009.0,tha,Pedrosa
2.0,20,46V. Rossi46V. RossiFiat Yamaha Team,Fiat Yamaha Team,+2.630,Event tha,2009.0,tha,Rossi
3.0,16,99J. Lorenzo99J. LorenzoFiat Yamaha Team,Fiat Yamaha Team,+2.913,Event tha,2009.0,tha,Lorenzo
4.0,13,5C. Edwards5C. EdwardsMonster Yamaha Tech 3,Monster Yamaha Tech 3,+32.515,Event tha,2009.0,tha,Edwardsmonster
5.0,11,69N. Hayden69N. HaydenDucati Marlboro Team,Ducati Marlboro Team,+34.585,Event tha,2009.0,tha,Haydenducati
6.0,10,24T. Elias24T. EliasSan Carlo Honda Gresini,San Carlo Honda Gresini,+34.888,Event tha,2009.0,tha,Eliassan
7.0,9,11B. Spies11B. SpiesSterilgarda Yamaha Team,Sterilgarda Yamaha Team,+37.706,Event tha,2009.0,tha,Spiessterilgarda
8.0,8,4A. Dovizioso4A. DoviziosoRepsol Honda Team,Repsol Honda Team,+38.364,Event tha,2009.0,tha,Dovizioso
9.0,7,36M. Kallio36M. KallioPramac Racing,Pramac Racing,+42.491,Event tha,2009.0,tha,Kalliopramac
