Position,Points,Rider,Team,Time/Gap,Grand Prix,Year,Event
,ND,14R. Puniet14R. PunietPower Electronics Aspar,Power Electronics Aspar,23 Laps,Event tha,2013.0,tha
,ND,35C. Crutchlow35C. CrutchlowMonster Yamaha Tech 3,Monster Yamaha Tech 3,9 Laps,Event tha,2013.0,tha
,ND,68Y. Hernandez68Y. HernandezIgnite Pramac Racing,Ignite Pramac Racing,8 Laps,Event tha,2013.0,tha
,ND,50D. Cudlin50D. CudlinPaul Bird Motorsport,Paul Bird Motorsport,3 Laps,Event tha,2013.0,tha
,ND,52L. Pesek52L. PesekCame IodaRacing Project,Came IodaRacing Project,3 Laps,Event tha,2013.0,tha
,,,,,,2014.0,hun
1.0,25,93M. Marquez93M. MarquezRepsol Honda Team,Repsol Honda Team,46:39.627,Event hun,2014.0,hun
2.0,20,46V. Rossi46V. RossiMovistar Yamaha MotoGP,Movistar Yamaha MotoGP,+3.516,Event hun,2014.0,hun
3.0,16,26D. Pedrosa26D. PedrosaRepsol Honda Team,Repsol Honda Team,+14.040,Event hun,2014.0,hun
4.0,13,4A. Dovizioso4A. DoviziosoDucati Team,Ducati Team,+16.705,Event hun,2014.0,hun
5.0,11,35C. Crutchlow35C. CrutchlowDucati Team,Ducati Team,+16.773,Event hun,2014.0,hun
6.0,10,44P. Espargaro44P. EspargaroMonster Yamaha Tech 3,Monster Yamaha Tech 3,+37.884,Event hun,2014.0,hun
7.0,9,41A. Espargaro41A. EspargaroNGM Forward Racing,NGM Forward Racing,+38.168,Event hun,2014.0,hun
8.0,8,6S. Bradl6S. BradlLCR Honda MotoGP,LCR Honda MotoGP,+41.803,Event hun,2014.0,hun
9.0,7,51M. Pirro51M. PirroDucati Team,Ducati Team,+45.710,Event hun,2014.0,hun
10.0,6,45S. Redding45S. ReddingGO&FUN Honda Gresini,GO&FUN Honda Gresini,+51.191,Event hun,2014.0,hun
11.0,5,8H. Barbera8H. BarberaAvintia Racing,Avintia Racing,+56.512,Event hun,2014.0,hun
12.0,4,9D. Petrucci9D. PetrucciOcto IodaRacing Team,Octo IodaRacing Team,+57.000,Event hun,2014.0,hun
13.0,3,69N. Hayden69N. HaydenDrive M7 Aspar,Drive M7 Aspar,+57.262,Event hun,2014.0,hun
14.0,2,38B. Smith38B. SmithMonster Yamaha Tech 3,Monster Yamaha Tech 3,+57.517,Event hun,2014.0,hun
15.0,1,7H. Aoyama7H. AoyamaDrive M7 Aspar,Drive M7 Aspar,+58.775,Event hun,2014.0,hun
16.0,ND,19A. Bautista19A. BautistaGO&FUN Honda Gresini,GO&FUN Honda Gresini,+58.864,Event hun,2014.0,hun
17.0,ND,17K. Abraham17K. AbrahamCardion AB Motoracing,Cardion AB Motoracing,+62.389,Event hun,2014.0,hun
18.0,ND,15A. Angelis15A. AngelisNGM Forward Racing,NGM Forward Racing,+75.795,Event hun,2014.0,hun
19.0,ND,70M. Laverty70M. LavertyPaul Bird Motorsport,Paul Bird Motorsport,+86.309,Event hun,2014.0,hun
20.0,ND,23B. Parkes23B. ParkesPaul Bird Motorsport,Paul Bird Motorsport,+97.212,Event hun,2014.0,hun
21.0,ND,63M. Meglio63M. MeglioAvintia Racing,Avintia Racing,+0.000,Event hun,2014.0,hun
22.0,ND,29A. Iannone29A. IannonePramac Racing,Pramac Racing,+0.000,Event hun,2014.0,hun
,ND,99J. Lorenzo99J. LorenzoMovistar Yamaha MotoGP,Movistar Yamaha MotoGP,24 Laps,Event hun,2014.0,hun
,ND,14R. Puniet14R. PunietTeam Suzuki MotoGP,Team Suzuki MotoGP,12 Laps,Event hun,2014.0,hun
,ND,68Y. Hernandez68Y. HernandezEnergy T.I. Pramac Racing,Energy T.I. Pramac Racing,9 Laps,Event hun,2014.0,hun
,,,,,,2014.0,aut
1.0,25,93M. Marquez93M. MarquezRepsol Honda Team,Repsol Honda Team,46:39.627,Event aut,2014.0,aut
2.0,20,46V. Rossi46V. RossiMovistar Yamaha MotoGP,Movistar Yamaha MotoGP,+3.516,Event aut,2014.0,aut
3.0,16,26D. Pedrosa26D. PedrosaRepsol Honda Team,Repsol Honda Team,+14.040,Event aut,2014.0,aut
4.0,13,4A. Dovizioso4A. DoviziosoDucati Team,Ducati Team,+16.705,Event aut,2014.0,aut
5.0,11,35C. Crutchlow35C. CrutchlowDucati Team,Ducati Team,+16.773,Event aut,2014.0,aut
6.0,10,44P. Espargaro44P. EspargaroMonster Yamaha Tech 3,Monster Yamaha Tech 3,+37.884,Event aut,2014.0,aut
7.0,9,41A. Espargaro41A. EspargaroNGM Forward Racing,NGM Forward Racing,+38.168,Event aut,2014.0,aut
8.0,8,6S. Bradl6S. BradlLCR Honda MotoGP,LCR Honda MotoGP,+41.803,Event aut,2014.0,aut
9.0,7,51M. Pirro51M. PirroDucati Team,Ducati Team,+45.710,Event aut,2014.0,aut
10.0,6,45S. Redding45S. ReddingGO&FUN Honda Gresini,GO&FUN Honda Gresini,+51.191,Event aut,2014.0,aut
11.0,5,8H. Barbera8H. BarberaAvintia Racing,Avintia Racing,+56.512,Event aut,2014.0,aut
12.0,4,9D. Petrucci9D. PetrucciOcto IodaRacing Team,Octo IodaRacing Team,+57.000,Event aut,2014.0,aut
13.0,3,69N. Hayden69N. HaydenDrive M7 Aspar,Drive M7 Aspar,+57.262,Event aut,2014.0,aut
14.0,2,38B. Smith38B. SmithMonster Yamaha Tech 3,Monster Yamaha Tech 3,+57.517,Event aut,2014.0,aut
15.0,1,7H. Aoyama7H. AoyamaDrive M7 Aspar,Drive M7 Aspar,+58.775,Event aut,2014.0,aut
16.0,ND,19A. Bautista19A. BautistaGO&FUN Honda Gresini,GO&FUN Honda Gresini,+58.864,Event aut,2014.0,aut
17.0,ND,17K. Abraham17K. AbrahamCardion AB Motoracing,Cardion AB Motoracing,+62.389,Event aut,2014.0,aut
18.0,ND,15A. Angelis15A. AngelisNGM Forward Racing,NGM Forward Racing,+75.795,Event aut,2014.0,aut
19.0,ND,70M. Laverty70M. LavertyPaul Bird Motorsport,Paul Bird Motorsport,+86.309,Event aut,2014.0,aut
20.0,ND,23B. Parkes23B. ParkesPaul Bird Motorsport,Paul Bird Motorsport,+97.212,Event aut,2014.0,aut
21.0,ND,63M. Meglio63M. MeglioAvintia Racing,Avintia Racing,+0.000,Event aut,2014.0,aut
22.0,ND,29A. Iannone29A. IannonePramac Racing,Pramac Racing,+0.000,Event aut,2014.0,aut
,ND,99J. Lorenzo99J. LorenzoMovistar Yamaha MotoGP,Movistar Yamaha MotoGP,24 Laps,Event aut,2014.0,aut
,ND,14R. Puniet14R. PunietTeam Suzuki MotoGP,Team Suzuki MotoGP,12 Laps,Event aut,2014.0,aut
,ND,68Y. Hernandez68Y. HernandezEnergy T.I. Pramac Racing,Energy T.I. Pramac Racing,9 Laps,Event aut,2014.0,aut
,,,,,,2014.0,ger
1.0,25,93M. Marquez93M. MarquezRepsol Honda Team,Repsol Honda Team,41:47.664,Event ger,2014.0,ger
2.0,20,26D. Pedrosa26D. PedrosaRepsol Honda Team,Repsol Honda Team,+1.466,Event ger,2014.0,ger
3.0,16,99J. Lorenzo99J. LorenzoMovistar Yamaha MotoGP,Movistar Yamaha MotoGP,+10.317,Event ger,2014.0,ger
4.0,13,46V. Rossi46V. RossiMovistar Yamaha MotoGP,Movistar Yamaha MotoGP,+19.194,Event ger,2014.0,ger
5.0,11,29A. Iannone29A. IannonePramac Racing,Pramac Racing,+23.509,Event ger,2014.0,ger
6.0,10,41A. Espargaro41A. EspargaroNGM Forward Racing,NGM Forward Racing,+27.809,Event ger,2014.0,ger
7.0,9,44P. Espargaro44P. EspargaroMonster Yamaha Tech 3,Monster Yamaha Tech 3,+33.253,Event ger,2014.0,ger
8.0,8,4A. Dovizioso4A. DoviziosoDucati Team,Ducati Team,+33.868,Event ger,2014.0,ger
9.0,7,19A. Bautista19A. BautistaGO&FUN Honda Gresini,GO&FUN Honda Gresini,+34.231,Event ger,2014.0,ger
10.0,6,35C. Crutchlow35C. CrutchlowDucati Team,Ducati Team,+34.676,Event ger,2014.0,ger
11.0,5,45S. Redding45S. ReddingGO&FUN Honda Gresini,GO&FUN Honda Gresini,+37.744,Event ger,2014.0,ger
12.0,4,7H. Aoyama7H. AoyamaDrive M7 Aspar,Drive M7 Aspar,+45.018,Event ger,2014.0,ger
13.0,3,17K. Abraham17K. AbrahamCardion AB Motoracing,Cardion AB Motoracing,+45.177,Event ger,2014.0,ger
14.0,2,69N. Hayden69N. HaydenDrive M7 Aspar,Drive M7 Aspar,+46.676,Event ger,2014.0,ger
15.0,1,9D. Petrucci9D. PetrucciOcto IodaRacing Team,Octo IodaRacing Team,+52.769,Event ger,2014.0,ger
16.0,ND,6S. Bradl6S. BradlLCR Honda MotoGP,LCR Honda MotoGP,+53.889,Event ger,2014.0,ger
17.0,ND,68Y. Hernandez68Y. HernandezEnergy T.I. Pramac Racing,Energy T.I. Pramac Racing,+54.476,Event ger,2014.0,ger
18.0,ND,8H. Barbera8H. BarberaAvintia Racing,Avintia Racing,+56.215,Event ger,2014.0,ger
19.0,ND,38B. Smith38B. SmithMonster Yamaha Tech 3,Monster Yamaha Tech 3,+56.293,Event ger,2014.0,ger
20.0,ND,5C. Edwards5C. EdwardsNGM Forward Racing,NGM Forward Racing,+64.083,Event ger,2014.0,ger
21.0,ND,23B. Parkes23B. ParkesPaul Bird Motorsport,Paul Bird Motorsport,+70.928,Event ger,2014.0,ger
22.0,ND,63M. Meglio63M. MeglioAvintia Racing,Avintia Racing,+79.975,Event ger,2014.0,ger
,ND,70M. Laverty70M. LavertyPaul Bird Motorsport,Paul Bird Motorsport,17 Laps,Event ger,2014.0,ger
,,,,,,2014.0,ned
1.0,25,93M. Marquez93M. MarquezRepsol Honda Team,Repsol Honda Team,43:29.954,Event ned,2014.0,ned
2.0,20,4A. Dovizioso4A. DoviziosoDucati Team,Ducati Team,+6.714,Event ned,2014.0,ned
3.0,16,26D. Pedrosa26D. PedrosaRepsol Honda Team,Repsol Honda Team,+10.791,Event ned,2014.0,ned
4.0,13,41A. Espargaro41A. EspargaroNGM Forward Racing,NGM Forward Racing,+19.199,Event ned,2014.0,ned
5.0,11,46V. Rossi46V. RossiMovistar Yamaha MotoGP,Movistar Yamaha MotoGP,+25.813,Event ned,2014.0,ned
6.0,10,29A. Iannone29A. IannonePramac Racing,Pramac Racing,+29.003,Event ned,2014.0,ned
7.0,9,19A. Bautista19A. BautistaGO&FUN Honda Gresini,GO&FUN Honda Gresini,+30.882,Event ned,2014.0,ned
8.0,8,38B. Smith38B. SmithMonster Yamaha Tech 3,Monster Yamaha Tech 3,+30.985,Event ned,2014.0,ned
9.0,7,35C. Crutchlow35C. CrutchlowDucati Team,Ducati Team,+44.031,Event ned,2014.0,ned
10.0,6,6S. Bradl6S. BradlLCR Honda MotoGP,LCR Honda MotoGP,+48.662,Event ned,2014.0,ned
11.0,5,23B. Parkes23B. ParkesPaul Bird Motorsport,Paul Bird Motorsport,+51.863,Event ned,2014.0,ned
12.0,4,45S. Redding45S. ReddingGO&FUN Honda Gresini,GO&FUN Honda Gresini,+60.329,Event ned,2014.0,ned
13.0,3,99J. Lorenzo99J. LorenzoMovistar Yamaha MotoGP,Movistar Yamaha MotoGP,+64.641,Event ned,2014.0,ned
14.0,2,17K. Abraham17K. AbrahamCardion AB Motoracing,Cardion AB Motoracing,+65.980,Event ned,2014.0,ned
15.0,1,9D. Petrucci9D. PetrucciOcto IodaRacing Team,Octo IodaRacing Team,+77.611,Event ned,2014.0,ned
16.0,ND,7H. Aoyama7H. AoyamaDrive M7 Aspar,Drive M7 Aspar,+79.753,Event ned,2014.0,ned
17.0,ND,69N. Hayden69N. HaydenDrive M7 Aspar,Drive M7 Aspar,+87.630,Event ned,2014.0,ned
18.0,ND,8H. Barbera8H. BarberaAvintia Racing,Avintia Racing,+88.142,Event ned,2014.0,ned
19.0,ND,68Y. Hernandez68Y. HernandezEnergy T.I. Pramac Racing,Energy T.I. Pramac Racing,+0.000,Event ned,2014.0,ned
20.0,ND,63M. Meglio63M. MeglioAvintia Racing,Avintia Racing,+0.000,Event ned,2014.0,ned
21.0,ND,70M. Laverty70M. LavertyPaul Bird Motorsport,Paul Bird Motorsport,+0.000,Event ned,2014.0,ned
22.0,ND,5C. Edwards5C. EdwardsNGM Forward Racing,NGM Forward Racing,+0.000,Event ned,2014.0,ned
,ND,44P. Espargaro44P. EspargaroMonster Yamaha Tech 3,Monster Yamaha Tech 3,18 Laps,Event ned,2014.0,ned
,,,,,,2014.0,ita
1.0,25,93M. Marquez93M. MarquezRepsol Honda Team,Repsol Honda Team,41:38.254,Event ita,2014.0,ita
2.0,20,99J. Lorenzo99J. LorenzoMovistar Yamaha MotoGP,Movistar Yamaha MotoGP,+0.121,Event ita,2014.0,ita
3.0,16,46V. Rossi46V. RossiMovistar Yamaha MotoGP,Movistar Yamaha MotoGP,+2.688,Event ita,2014.0,ita
4.0,13,26D. Pedrosa26D. PedrosaRepsol Honda Team,Repsol Honda Team,+14.046,Event ita,2014.0,ita
5.0,11,44P. Espargaro44P. EspargaroMonster Yamaha Tech 3,Monster Yamaha Tech 3,+15.603,Event ita,2014.0,ita
6.0,10,4A. Dovizioso4A. DoviziosoDucati Team,Ducati Team,+17.042,Event ita,2014.0,ita
7.0,9,29A. Iannone29A. IannonePramac Racing,Pramac Racing,+17.129,Event ita,2014.0,ita
8.0,8,19A. Bautista19A. BautistaGO&FUN Honda Gresini,GO&FUN Honda Gresini,+27.407,Event ita,2014.0,ita
9.0,7,41A. Espargaro41A. EspargaroNGM Forward Racing,NGM Forward Racing,+41.886,Event ita,2014.0,ita
10.0,6,68Y. Hernandez68Y. HernandezEnergy T.I. Pramac Racing,Energy T.I. Pramac Racing,+45.212,Event ita,2014.0,ita
11.0,5,51M. Pirro51M. PirroDucati Team,Ducati Team,+45.433,Event ita,2014.0,ita
12.0,4,17K. Abraham17K. AbrahamCardion AB Motoracing,Cardion AB Motoracing,+45.831,Event ita,2014.0,ita
13.0,3,45S. Redding45S. ReddingGO&FUN Honda Gresini,GO&FUN Honda Gresini,+45.839,Event ita,2014.0,ita
14.0,2,7H. Aoyama7H. AoyamaDrive M7 Aspar,Drive M7 Aspar,+46.834,Event ita,2014.0,ita
15.0,1,5C. Edwards5C. EdwardsNGM Forward Racing,NGM Forward Racing,+69.554,Event ita,2014.0,ita
16.0,ND,70M. Laverty70M. LavertyPaul Bird Motorsport,Paul Bird Motorsport,+77.789,Event ita,2014.0,ita
17.0,ND,23B. Parkes23B. ParkesPaul Bird Motorsport,Paul Bird Motorsport,+95.031,Event ita,2014.0,ita
18.0,ND,63M. Meglio63M. MeglioAvintia Racing,Avintia Racing,+97.501,Event ita,2014.0,ita
,ND,8H. Barbera8H. BarberaAvintia Racing,Avintia Racing,7 Laps,Event ita,2014.0,ita
,ND,84M. Fabrizio84M. FabrizioOcto IodaRacing Team,Octo IodaRacing Team,6 Laps,Event ita,2014.0,ita
,ND,6S. Bradl6S. BradlLCR Honda MotoGP,LCR Honda MotoGP,3 Laps,Event ita,2014.0,ita
,ND,35C. Crutchlow35C. CrutchlowDucati Team,Ducati Team,3 Laps,Event ita,2014.0,ita
,ND,38B. Smith38B. SmithMonster Yamaha Tech 3,Monster Yamaha Tech 3,2 Laps,Event ita,2014.0,ita
,,,,,,2014.0,ara
1.0,25,99J. Lorenzo99J. LorenzoMovistar Yamaha MotoGP,Movistar Yamaha MotoGP,44:20.406,Event ara,2014.0,ara
2.0,20,41A. Espargaro41A. EspargaroNGM Forward Racing,NGM Forward Racing,+10.295,Event ara,2014.0,ara
3.0,16,35C. Crutchlow35C. CrutchlowDucati Team,Ducati Team,+10.312,Event ara,2014.0,ara
4.0,13,6S. Bradl6S. BradlLCR Honda MotoGP,LCR Honda MotoGP,+11.718,Event ara,2014.0,ara
5.0,11,38B. Smith38B. SmithMonster Yamaha Tech 3,Monster Yamaha Tech 3,+29.483,Event ara,2014.0,ara
6.0,10,44P. Espargaro44P. EspargaroMonster Yamaha Tech 3,Monster Yamaha Tech 3,+29.686,Event ara,2014.0,ara
7.0,9,19A. Bautista19A. BautistaGO&FUN Honda Gresini,GO&FUN Honda Gresini,+29.763,Event ara,2014.0,ara
8.0,8,7H. Aoyama7H. AoyamaDrive M7 Aspar,Drive M7 Aspar,+37.841,Event ara,2014.0,ara
9.0,7,69N. Hayden69N. HaydenDrive M7 Aspar,Drive M7 Aspar,+42.957,Event ara,2014.0,ara
10.0,6,45S. Redding45S. ReddingGO&FUN Honda Gresini,GO&FUN Honda Gresini,+53.937,Event ara,2014.0,ara
11.0,5,9D. Petrucci9D. PetrucciOcto IodaRacing Team,Octo IodaRacing Team,+59.824,Event ara,2014.0,ara
12.0,4,15A. Angelis15A. AngelisNGM Forward Racing,NGM Forward Racing,+60.718,Event ara,2014.0,ara
13.0,3,93M. Marquez93M. MarquezRepsol Honda Team,Repsol Honda Team,+75.227,Event ara,2014.0,ara
14.0,2,26D. Pedrosa26D. PedrosaRepsol Honda Team,Repsol Honda Team,+84.526,Event ara,2014.0,ara
15.0,1,68Y. Hernandez68Y. HernandezEnergy T.I. Pramac Racing,Energy T.I. Pramac Racing,+98.255,Event ara,2014.0,ara
16.0,ND,70M. Laverty70M. LavertyPaul Bird Motorsport,Paul Bird Motorsport,+0.000,Event ara,2014.0,ara
17.0,ND,63M. Meglio63M. MeglioAvintia Racing,Avintia Racing,+0.000,Event ara,2014.0,ara
18.0,ND,23B. Parkes23B. ParkesPaul Bird Motorsport,Paul Bird Motorsport,+0.000,Event ara,2014.0,ara
19.0,ND,8H. Barbera8H. BarberaAvintia Racing,Avintia Racing,+0.000,Event ara,2014.0,ara
,ND,4A. Dovizioso4A. DoviziosoDucati Team,Ducati Team,18 Laps,Event ara,2014.0,ara
,ND,46V. Rossi46V. RossiMovistar Yamaha MotoGP,Movistar Yamaha MotoGP,3 Laps,Event ara,2014.0,ara
,ND,17K. Abraham17K. AbrahamCardion AB Motoracing,Cardion AB Motoracing,1 Laps,Event ara,2014.0,ara
,ND,29A. Iannone29A. IannonePramac Racing,Pramac Racing,1 Laps,Event ara,2014.0,ara
,,,,,,2014.0,gbr
1.0,25,93M. Marquez93M. MarquezRepsol Honda Team,Repsol Honda Team,40:51.835,Event gbr,2014.0,gbr
2.0,20,99J. Lorenzo99J. LorenzoMovistar Yamaha MotoGP,Movistar Yamaha MotoGP,+0.732,Event gbr,2014.0,gbr
3.0,16,46V. Rossi46V. RossiMovistar Yamaha MotoGP,Movistar Yamaha MotoGP,+8.519,Event gbr,2014.0,gbr
4.0,13,26D. Pedrosa26D. PedrosaRepsol Honda Team,Repsol Honda Team,+8.694,Event gbr,2014.0,gbr
5.0,11,4A. Dovizioso4A. DoviziosoDucati Team,Ducati Team,+9.238,Event gbr,2014.0,gbr
6.0,10,44P. Espargaro44P. EspargaroMonster Yamaha Tech 3,Monster Yamaha Tech 3,+24.746,Event gbr,2014.0,gbr
7.0,9,6S. Bradl6S. BradlLCR Honda MotoGP,LCR Honda MotoGP,+26.717,Event gbr,2014.0,gbr
8.0,8,29A. Iannone29A. IannonePramac Racing,Pramac Racing,+26.910,Event gbr,2014.0,gbr
9.0,7,41A. Espargaro41A. EspargaroNGM Forward Racing,NGM Forward Racing,+33.455,Event gbr,2014.0,gbr
10.0,6,45S. Redding45S. ReddingGO&FUN Honda Gresini,GO&FUN Honda Gresini,+39.094,Event gbr,2014.0,gbr
11.0,5,68Y. Hernandez68Y. HernandezEnergy T.I. Pramac Racing,Energy T.I. Pramac Racing,+40.255,Event gbr,2014.0,gbr
12.0,4,35C. Crutchlow35C. CrutchlowDucati Team,Ducati Team,+43.027,Event gbr,2014.0,gbr
13.0,3,17K. Abraham17K. AbrahamCardion AB Motoracing,Cardion AB Motoracing,+52.245,Event gbr,2014.0,gbr
14.0,2,7H. Aoyama7H. AoyamaDrive M7 Aspar,Drive M7 Aspar,+58.981,Event gbr,2014.0,gbr
15.0,1,15A. Angelis15A. AngelisNGM Forward Racing,NGM Forward Racing,+59.164,Event gbr,2014.0,gbr
16.0,ND,2L. Camier2L. CamierDrive M7 Aspar,Drive M7 Aspar,+65.680,Event gbr,2014.0,gbr
17.0,ND,70M. Laverty70M. LavertyPaul Bird Motorsport,Paul Bird Motorsport,+70.939,Event gbr,2014.0,gbr
18.0,ND,9D. Petrucci9D. PetrucciOcto IodaRacing Team,Octo IodaRacing Team,+76.834,Event gbr,2014.0,gbr
19.0,ND,8H. Barbera8H. BarberaAvintia Racing,Avintia Racing,+76.904,Event gbr,2014.0,gbr
20.0,ND,63M. Meglio63M. MeglioAvintia Racing,Avintia Racing,+94.939,Event gbr,2014.0,gbr
21.0,ND,23B. Parkes23B. ParkesPaul Bird Motorsport,Paul Bird Motorsport,+98.442,Event gbr,2014.0,gbr
22.0,ND,38B. Smith38B. SmithMonster Yamaha Tech 3,Monster Yamaha Tech 3,+0.000,Event gbr,2014.0,gbr
,ND,19A. Bautista19A. BautistaGO&FUN Honda Gresini,GO&FUN Honda Gresini,18 Laps,Event gbr,2014.0,gbr
,,,,,,2014.0,esp
1.0,25,93M. Marquez93M. MarquezRepsol Honda Team,Repsol Honda Team,46:39.627,Event esp,2014.0,esp
2.0,20,46V. Rossi46V. RossiMovistar Yamaha MotoGP,Movistar Yamaha MotoGP,+3.516,Event esp,2014.0,esp
3.0,16,26D. Pedrosa26D. PedrosaRepsol Honda Team,Repsol Honda Team,+14.040,Event esp,2014.0,esp
4.0,13,4A. Dovizioso4A. DoviziosoDucati Team,Ducati Team,+16.705,Event esp,2014.0,esp
5.0,11,35C. Crutchlow35C. CrutchlowDucati Team,Ducati Team,+16.773,Event esp,2014.0,esp
6.0,10,44P. Espargaro44P. EspargaroMonster Yamaha Tech 3,Monster Yamaha Tech 3,+37.884,Event esp,2014.0,esp
7.0,9,41A. Espargaro41A. EspargaroNGM Forward Racing,NGM Forward Racing,+38.168,Event esp,2014.0,esp
8.0,8,6S. Bradl6S. BradlLCR Honda MotoGP,LCR Honda MotoGP,+41.803,Event esp,2014.0,esp
9.0,7,51M. Pirro51M. PirroDucati Team,Ducati Team,+45.710,Event esp,2014.0,esp
10.0,6,45S. Redding45S. ReddingGO&FUN Honda Gresini,GO&FUN Honda Gresini,+51.191,Event esp,2014.0,esp
11.0,5,8H. Barbera8H. BarberaAvintia Racing,Avintia Racing,+56.512,Event esp,2014.0,esp
12.0,4,9D. Petrucci9D. PetrucciOcto IodaRacing Team,Octo IodaRacing Team,+57.000,Event esp,2014.0,esp
13.0,3,69N. Hayden69N. HaydenDrive M7 Aspar,Drive M7 Aspar,+57.262,Event esp,2014.0,esp
14.0,2,38B. Smith38B. SmithMonster Yamaha Tech 3,Monster Yamaha Tech 3,+57.517,Event esp,2014.0,esp
15.0,1,7H. Aoyama7H. AoyamaDrive M7 Aspar,Drive M7 Aspar,+58.775,Event esp,2014.0,esp
16.0,ND,19A. Bautista19A. BautistaGO&FUN Honda Gresini,GO&FUN Honda Gresini,+58.864,Event esp,2014.0,esp
17.0,ND,17K. Abraham17K. AbrahamCardion AB Motoracing,Cardion AB Motoracing,+62.389,Event esp,2014.0,esp
18.0,ND,15A. Angelis15A. AngelisNGM Forward Racing,NGM Forward Racing,+75.795,Event esp,2014.0,esp
19.0,ND,70M. Laverty70M. LavertyPaul Bird Motorsport,Paul Bird Motorsport,+86.309,Event esp,2014.0,esp
20.0,ND,23B. Parkes23B. ParkesPaul Bird Motorsport,Paul Bird Motorsport,+97.212,Event esp,2014.0,esp
21.0,ND,63M. Meglio63M. MeglioAvintia Racing,Avintia Racing,+0.000,Event esp,2014.0,esp
22.0,ND,29A. Iannone29A. IannonePramac Racing,Pramac Racing,+0.000,Event esp,2014.0,esp
,ND,99J. Lorenzo99J. LorenzoMovistar Yamaha MotoGP,Movistar Yamaha MotoGP,24 Laps,Event esp,2014.0,esp
,ND,14R. Puniet14R. PunietTeam Suzuki MotoGP,Team Suzuki MotoGP,12 Laps,Event esp,2014.0,esp
,ND,68Y. Hernandez68Y. HernandezEnergy T.I. Pramac Racing,Energy T.I. Pramac Racing,9 Laps,Event esp,2014.0,esp
,,,,,,2014.0,qat
1.0,25,93M. Marquez93M. MarquezRepsol Honda Team,Repsol Honda Team,42:40.561,Event qat,2014.0,qat
2.0,20,46V. Rossi46V. RossiMovistar Yamaha MotoGP,Movistar Yamaha MotoGP,+0.259,Event qat,2014.0,qat
3.0,16,26D. Pedrosa26D. PedrosaRepsol Honda Team,Repsol Honda Team,+3.370,Event qat,2014.0,qat
4.0,13,41A. Espargaro41A. EspargaroNGM Forward Racing,NGM Forward Racing,+11.623,Event qat,2014.0,qat
5.0,11,4A. Dovizioso4A. DoviziosoDucati Team,Ducati Team,+12.159,Event qat,2014.0,qat
6.0,10,35C. Crutchlow35C. CrutchlowDucati Team,Ducati Team,+28.526,Event qat,2014.0,qat
7.0,9,45S. Redding45S. ReddingGO&FUN Honda Gresini,GO&FUN Honda Gresini,+32.593,Event qat,2014.0,qat
8.0,8,69N. Hayden69N. HaydenDrive M7 Aspar,Drive M7 Aspar,+32.628,Event qat,2014.0,qat
9.0,7,5C. Edwards5C. EdwardsNGM Forward Racing,NGM Forward Racing,+39.547,Event qat,2014.0,qat
10.0,6,29A. Iannone29A. IannonePramac Racing,Pramac Racing,+43.360,Event qat,2014.0,qat
11.0,5,7H. Aoyama7H. AoyamaDrive M7 Aspar,Drive M7 Aspar,+46.595,Event qat,2014.0,qat
12.0,4,68Y. Hernandez68Y. HernandezEnergy T.I. Pramac Racing,Energy T.I. Pramac Racing,+46.688,Event qat,2014.0,qat
13.0,3,17K. Abraham17K. AbrahamCardion AB Motoracing,Cardion AB Motoracing,+50.581,Event qat,2014.0,qat
14.0,2,9D. Petrucci9D. PetrucciIodaRacing Project,IodaRacing Project,+63.127,Event qat,2014.0,qat
15.0,1,23B. Parkes23B. ParkesPaul Bird Motorsport,Paul Bird Motorsport,+74.386,Event qat,2014.0,qat
16.0,ND,70M. Laverty70M. LavertyPaul Bird Motorsport,Paul Bird Motorsport,+92.593,Event qat,2014.0,qat
17.0,ND,63M. Meglio63M. MeglioAvintia Racing,Avintia Racing,+96.085,Event qat,2014.0,qat
,ND,19A. Bautista19A. BautistaGO&FUN Honda Gresini,GO&FUN Honda Gresini,20 Laps,Event qat,2014.0,qat
,ND,38B. Smith38B. SmithMonster Yamaha Tech 3,Monster Yamaha Tech 3,18 Laps,Event qat,2014.0,qat
,ND,44P. Espargaro44P. EspargaroMonster Yamaha Tech 3,Monster Yamaha Tech 3,17 Laps,Event qat,2014.0,qat
,ND,6S. Bradl6S. BradlLCR Honda MotoGP,LCR Honda MotoGP,8 Laps,Event qat,2014.0,qat
,ND,8H. Barbera8H. BarberaAvintia Racing,Avintia Racing,4 Laps,Event qat,2014.0,qat
,ND,99J. Lorenzo99J. LorenzoMovistar Yamaha MotoGP,Movistar Yamaha MotoGP,0 Laps,Event qat,2014.0,qat
,,,,,,2014.0,usa
1.0,25,93M. Marquez93M. MarquezRepsol Honda Team,Repsol Honda Team,46:39.627,Event usa,2014.0,usa
2.0,20,46V. Rossi46V. RossiMovistar Yamaha MotoGP,Movistar Yamaha MotoGP,+3.516,Event usa,2014.0,usa
3.0,16,26D. Pedrosa26D. PedrosaRepsol Honda Team,Repsol Honda Team,+14.040,Event usa,2014.0,usa
4.0,13,4A. Dovizioso4A. DoviziosoDucati Team,Ducati Team,+16.705,Event usa,2014.0,usa
5.0,11,35C. Crutchlow35C. CrutchlowDucati Team,Ducati Team,+16.773,Event usa,2014.0,usa
6.0,10,44P. Espargaro44P. EspargaroMonster Yamaha Tech 3,Monster Yamaha Tech 3,+37.884,Event usa,2014.0,usa
